,p_val,avg_logFC,pct.1,pct.2,p_val_adj
Ttc5,2.18995013702695e-08,-0.0266809334807207,0.147,0.176,0.00029654114805482
Mrps26,2.19063867109904e-08,-0.0279152094676682,0.219,0.254,0.000296634382453521
Gimap5,2.21729380703163e-08,-0.0341348956980538,0.226,0.26,0.000300243754410153
Phb,2.2807115902541e-08,-0.0329091820174425,0.24,0.274,0.000308831156436308
Cmpk1,2.28210467015601e-08,-0.0317316336046771,0.304,0.342,0.000309019793385825
Sltm,2.33533038510981e-08,-0.0268932083494863,0.236,0.272,0.00031622708744772
Ufm1,2.34014464891858e-08,-0.0273341894971572,0.155,0.184,0.000316878986910065
Retreg1,2.34363135993137e-08,-0.0370826254382988,0.189,0.219,0.000317351122448307
Pea15a,2.34551700392291e-08,-0.020941853348091,0.071,0.093,0.000317606457501201
Setx,2.35676725679761e-08,-0.0265634274749218,0.179,0.211,0.000319129854242964
Utp18,2.35970042607766e-08,-0.0300921942384868,0.15,0.178,0.000319527034695176
Tfg,2.36082724117593e-08,-0.0269452561981262,0.161,0.191,0.000319679616727632
Sra1,2.37198473097598e-08,-0.0274400097429571,0.221,0.255,0.000321190452421457
Zfp386,2.38262328082812e-08,-0.0242536230623517,0.122,0.149,0.000322631018456936
Nup153,2.41152399168472e-08,-0.0236110685158397,0.091,0.115,0.000326544463714028
Cct5,2.47565611028418e-08,-0.0349251695501097,0.448,0.491,0.000335228593893581
Cript,2.47708075802363e-08,-0.0255906196530428,0.239,0.276,0.000335421505443979
Szrd1,2.49769506725035e-08,-0.0269096567495181,0.179,0.211,0.000338212889056371
Armc7,2.49956027627483e-08,-0.0280777773545195,0.142,0.17,0.000338465457010375
Daxx,2.5205104056547e-08,-0.0338563193525588,0.166,0.195,0.000341302314029702
Mirt1,2.55873906923147e-08,0.036668804005469,0.118,0.095,0.000346478857364633
Hist1h4c,2.58046194940635e-08,0.0215081491794101,0.072,0.053,0.000349420352569114
Pgls,2.6284041250083e-08,-0.0295398108632302,0.289,0.327,0.000355912202567374
Ptdss1,2.6480563905504e-08,-0.0239986543731613,0.118,0.144,0.00035857331584443
Yaf2,2.70874836052378e-08,-0.024365929238554,0.099,0.123,0.000366791615498525
Ogfod2,2.7108554193309e-08,-0.0204257747884541,0.077,0.099,0.000367076932331597
Azi2,2.74654012434438e-08,-0.0274118871066741,0.179,0.21,0.000371908998237473
Uqcrc1,2.75786342760431e-08,-0.0302167460468878,0.36,0.401,0.000373442286731899
Eno1b,2.77404140588941e-08,-0.0243002634464239,0.116,0.142,0.000375632946771485
Arl6ip5,2.90276130497294e-08,-0.0392139343848468,0.483,0.528,0.000393062908306385
G3bp1,2.91439724188543e-08,-0.0325568072520335,0.344,0.385,0.000394638530523707
Cdkn2d,2.93036565190584e-08,-0.0313806693717268,0.313,0.352,0.000396800812924569
Tmem184b,2.93526758382204e-08,-0.0200940131204375,0.068,0.089,0.000397464583525342
Relb,3.03647048644695e-08,-0.0299722682253423,0.124,0.15,0.000411168468569782
Sh3glb1,3.06325376601598e-08,-0.032310814177376,0.469,0.514,0.000414795192456223
Ncl,3.07300822781492e-08,-0.0424681703658631,0.67,0.702,0.000416116044128418
Ddx39b,3.14207111175201e-08,-0.0349099122847752,0.467,0.509,0.00042546784924234
Rack1,3.1433548850138e-08,0.0478759691022883,0.899,0.88,0.000425641684979718
Zmynd11,3.20681957527758e-08,-0.0239808293340727,0.128,0.155,0.000434235438688338
Ppp2r1a,3.23101952220114e-08,-0.0300967927409706,0.306,0.343,0.000437512353501257
Otud5,3.23770108476658e-08,-0.0297163992128225,0.239,0.274,0.000438417103888242
Morc3,3.28401946184901e-08,-0.0256908761634132,0.144,0.173,0.000444689075328974
Fam83d,3.39408450613968e-08,-0.0307815535064707,0.088,0.111,0.000459592982976374
Mfng,3.42374557858041e-08,-0.026353839568178,0.132,0.159,0.000463609388795574
Ftl1,3.4426984610469e-08,-0.0578779706323722,0.969,0.978,0.000466175798610361
Ankrd10,3.52507031494134e-08,-0.0315314887966762,0.336,0.376,0.000477329771346207
Meaf6,3.57277275438599e-08,-0.0245421177281922,0.103,0.127,0.000483789158671406
Tm2d2,3.59499103231919e-08,-0.0253362083365216,0.191,0.223,0.000486797735686342
Vdac2,3.65975171511574e-08,-0.0299574180121281,0.496,0.546,0.000495566979743822
Ipo5,3.66345191830867e-08,-0.0203109573603802,0.082,0.104,0.000496068024258176
Zfp281,3.7226317332682e-08,-0.0237644365257101,0.123,0.15,0.000504081563001847
Otud4,3.84593251164153e-08,-0.0202752186345441,0.09,0.114,0.00052077772140138
Cdc123,3.87389454961547e-08,-0.0259750010278262,0.188,0.22,0.000524564060963431
Cdc16,3.88085065281949e-08,-0.0205113766197129,0.093,0.117,0.000525505986898287
Nprl2,3.95966350895635e-08,-0.0221850822913242,0.085,0.107,0.00053617803574778
Gstp1,3.96500402796908e-08,-0.0295984660895567,0.368,0.41,0.000536901195427294
Map2k5,3.96851279450966e-08,-0.0212588021474987,0.126,0.154,0.000537376317504553
Yeats4,3.97345901193237e-08,-0.0272791551981655,0.26,0.296,0.000538046084805763
Rbm7,3.9827403482445e-08,-0.0244391597715361,0.313,0.354,0.000539302870555788
Ccs,4.01962655178532e-08,-0.0260548978868309,0.146,0.175,0.00054429763137725
Taf10,4.03257286298215e-08,0.0290245927236678,0.152,0.126,0.000546050691376413
Cltc,4.16191815210762e-08,-0.0266820152973433,0.175,0.206,0.000563565336976892
Anapc4,4.26374707617161e-08,-0.0213191418588936,0.09,0.113,0.000577353991584398
Cnot11,4.34993195616348e-08,-0.0217856554103575,0.091,0.114,0.000589024286184097
Hdac1,4.39732860480978e-08,-0.0233009523190837,0.096,0.119,0.000595442266377293
Atp1b1,4.4019771356472e-08,-0.0274565434126293,0.247,0.283,0.000596071723937988
March6,4.42235284354273e-08,-0.0218635159113301,0.109,0.135,0.000598830798544121
Med28,4.43208180570966e-08,-0.029860013787784,0.304,0.341,0.000600148197311145
Golt1b,4.47166696616798e-08,-0.0210286078070165,0.087,0.11,0.000605508423888806
Gbp9,4.47530586743939e-08,-0.0278287094012498,0.126,0.152,0.000606001167509968
Mrpl12,4.47973052899479e-08,-0.0272597275224582,0.206,0.238,0.000606600310931185
Snrpd1,4.56160676554726e-08,-0.0259749184006351,0.317,0.357,0.000617687172122755
Rps23,4.62769895497875e-08,0.0379607316385218,0.997,0.996,0.000626636715493673
Stt3a,4.63316960473995e-08,-0.0264135678158565,0.167,0.197,0.000627377496177836
Ythdf2,4.64895697402213e-08,-0.0250964284066351,0.285,0.324,0.000629515263852336
Stk25,4.64958983861253e-08,-0.0202802930672243,0.109,0.134,0.000629600960046523
Ilf2,4.69562148918814e-08,-0.0270074598082187,0.27,0.307,0.000635834105850966
Sumo3,4.89677047457021e-08,-0.0253861004419844,0.145,0.173,0.000663071689961552
Mrps34,4.90878127126617e-08,-0.0301084714969852,0.223,0.255,0.000664698071942152
Ktn1,5.0053154072951e-08,-0.0277652003800296,0.167,0.197,0.00067776975930183
Slc25a12,5.02867318103486e-08,-0.0251167605577539,0.177,0.207,0.00068093263544393
Gnai2,5.04180654284647e-08,0.0488423573356725,0.412,0.385,0.00068271102396684
Armc1,5.0553056420964e-08,-0.0222305691497768,0.118,0.144,0.000684538936996273
Tmed2,5.05923043403769e-08,-0.0335441997104889,0.538,0.585,0.000685070393073044
Nfe2l2,5.16373194092619e-08,-0.0318353556093933,0.215,0.247,0.000699220942120815
Sp3,5.23334728712419e-08,-0.0266924043546128,0.226,0.26,0.000708647556149487
Mrpl49,5.23616881366688e-08,-0.0222521436442558,0.121,0.147,0.000709029619058632
Cpsf4,5.29273564951735e-08,-0.0229664845909521,0.1,0.123,0.000716689334301145
Bax,5.30026342860138e-08,-0.0303272809428842,0.333,0.372,0.000717708670866913
Rassf5,5.44743990712361e-08,-0.02958497796233,0.286,0.323,0.000737637837823608
Nr1h2,5.65008610115959e-08,-0.0248351090123487,0.227,0.261,0.000765078158958021
Cyb5r3,5.75090839032411e-08,-0.0200556243659504,0.065,0.085,0.000778730505133788
Fkbp3,5.78617848823694e-08,-0.0348473315650096,0.325,0.362,0.000783506429092164
Napa,5.79032531866521e-08,-0.0274962276004914,0.248,0.283,0.000784067951400456
Ntan1,5.8932778887101e-08,-0.0267257884331079,0.229,0.262,0.000798008758910235
Rpl29,5.9499995769567e-08,0.0343282047051985,0.996,0.994,0.000805689442715707
Ppp2r1b,6.39337168925967e-08,-0.0208969676940425,0.069,0.09,0.000865726460442652
Arf4,6.39507466642753e-08,-0.0261630763886679,0.4,0.443,0.000865957060580952
Bccip,6.42954501991995e-08,-0.028652036570982,0.234,0.267,0.000870624691147361
Nktr,6.44331545014918e-08,-0.0274439953994297,0.197,0.229,0.0008724893451047
Hspa14,6.47295766849267e-08,-0.0278648343982738,0.159,0.188,0.000876503197890592
Dntt,6.51121106023729e-08,0.0866400081734592,0.305,0.275,0.000881683089666732
Ankrd13c,6.59832305970014e-08,-0.0200280272075957,0.067,0.087,0.000893478925513996
Ssna1,6.72782513448663e-08,-0.0324928366790019,0.252,0.285,0.000911014801460835
Gem,6.75708041807345e-08,0.0299177332790966,0.071,0.053,0.000914976259411326
Hk1,6.84024253268762e-08,-0.0260883746423786,0.133,0.159,0.00092623724135123
Cks1b,6.84567726798112e-08,-0.0260271797986059,0.09,0.113,0.000926973158857324
Timm50,7.10003291293531e-08,-0.0214098993418991,0.123,0.149,0.00096141545674057
Rala,7.11552948834595e-08,-0.0260265657577772,0.252,0.287,0.000963513848016925
Camk4,7.21954148768778e-08,0.0583691242570068,0.485,0.461,0.000977598112847802
Shmt2,7.34225346753989e-08,-0.0237375126234526,0.116,0.142,0.000994214542039576
Atp6ap2,7.34480752582636e-08,-0.0276423443164404,0.27,0.305,0.000994560387072147
Ptp4a2,7.38844508652361e-08,-0.0311890128097725,0.293,0.33,0.00100046934916616
Fbxo9,7.51619655171084e-08,-0.0258634251359437,0.173,0.203,0.00101776817506716
Zfp260,7.55406190631614e-08,-0.0246473130928878,0.123,0.149,0.00102289552273427
Lnpep,7.69600225765644e-08,-0.025016543527181,0.249,0.285,0.00104211566570926
Traf1,7.96648749394661e-08,-0.0276342780742342,0.122,0.148,0.00107874207155531
Mkrn2,8.05999493574406e-08,-0.0220628336099249,0.106,0.131,0.0010914039142491
Rbm28,8.26249684272159e-08,-0.0227363036708261,0.126,0.152,0.00111882469747293
Ndufa10,8.35847970685151e-08,-0.0281638207510701,0.268,0.303,0.00113182173710476
Mrpl54,8.5452249871532e-08,-0.0261740866369559,0.22,0.253,0.00115710891551041
Parp6,8.58278242005979e-08,-0.0242247563297985,0.124,0.149,0.0011621945675003
Rbbp4,8.64159224057829e-08,-0.0359591451245356,0.491,0.533,0.00117015800529671
Rbbp8,8.74060784450043e-08,-0.0207798460228935,0.078,0.099,0.0011835657082238
Rab11b,8.80405005251749e-08,-0.0307723171369373,0.401,0.443,0.00119215641761139
Prkag1,8.95279129413858e-08,-0.0253973240078548,0.151,0.179,0.0012122974691393
Rwdd1,9.29872506450761e-08,-0.0321102962651331,0.31,0.346,0.00125914036098498
Ppp2r5d,9.36774136865298e-08,-0.0202827040758654,0.092,0.115,0.0012684858587293
Tprgl,9.57848531234661e-08,-0.0263394251902644,0.371,0.415,0.00129702269614485
Ran,9.65213194925636e-08,-0.0324706821793057,0.524,0.57,0.0013069951872488
Jak3,9.80557899137422e-08,-0.0253838511763002,0.106,0.13,0.00132777345122198
Utrn,9.88874537080184e-08,-0.0335074634886042,0.255,0.289,0.00133903501066028
Thoc2,9.88900281473664e-08,-0.0291088752904005,0.199,0.23,0.00133906987114349
Mrpl28,1.00762903801729e-07,-0.022898005125067,0.116,0.141,0.00136443048037922
Gnpat,1.03272837737767e-07,-0.0234041982567346,0.131,0.158,0.0013984174958071
Zfand2b,1.0387865383439e-07,-0.0221785701972853,0.107,0.131,0.00140662085157148
Cd3e,1.05778350030714e-07,-0.0303685140159071,0.972,0.978,0.0014323446377659
Itm2b,1.06896606990571e-07,-0.03606540270028,0.885,0.893,0.00144748695525932
Prr7,1.07642919252147e-07,-0.0200832889601021,0.07,0.09,0.00145759276959332
Cse1l,1.09702513115724e-07,-0.021161458195863,0.087,0.11,0.00148548173010001
Kras,1.10667315368742e-07,-0.0259781375302199,0.316,0.355,0.00149854611740813
Csnk1g3,1.12214665854395e-07,-0.0224461123635026,0.118,0.143,0.00151949879033437
Sf3b2,1.14222251837326e-07,-0.0272889656958629,0.383,0.425,0.00154668351212924
Fam46c,1.14410680405368e-07,-0.0219315958861407,0.065,0.085,0.00154923502336909
Ccdc186,1.1604326797264e-07,-0.0215640130508063,0.087,0.109,0.00157134189161752
Polr2m,1.17398045596608e-07,-0.0251904295966147,0.277,0.313,0.00158968693542367
Pten,1.17997633620026e-07,0.0305287527727855,0.165,0.14,0.00159780595684877
Cyfip2,1.18962903158499e-07,-0.0258222752600541,0.261,0.297,0.00161087667166923
Zfand2a,1.1960018806487e-07,-0.0254917994531698,0.105,0.129,0.00161950614658641
Gars,1.19898255770462e-07,-0.0255295531617047,0.192,0.223,0.00162354228138782
Cnih1,1.20785720438589e-07,-0.0241730897916685,0.16,0.189,0.00163555944045894
Atp6v0b,1.21741397401335e-07,-0.0247554846730501,0.219,0.252,0.00164850026221147
Rheb,1.23094422489834e-07,-0.0264484437697076,0.297,0.335,0.00166682157493484
Etv3,1.23698928211222e-07,-0.0202253862318207,0.081,0.103,0.00167500718690816
Rpsa,1.24113051291015e-07,0.0461653716919947,0.999,1,0.00168061482753164
Ndufb10,1.24434915680843e-07,-0.0262407092348007,0.388,0.43,0.00168497319323429
Aff3,1.25836071529046e-07,0.026475444260333,0.116,0.093,0.00170394624457481
Nup98,1.25873779696405e-07,-0.0231592952983072,0.092,0.114,0.00170445685086902
Tgif2,1.26083874522383e-07,-0.0218335929493537,0.127,0.153,0.00170730174490759
Dnajc5,1.26408945570565e-07,-0.0269503171240706,0.222,0.255,0.00171170353197102
Slc30a5,1.32107799222562e-07,-0.0216345265160219,0.097,0.12,0.00178887170927271
Psma7,1.32728396782983e-07,-0.0294087851126229,0.432,0.475,0.00179727522083837
Adgre5,1.33367215230663e-07,-0.0276779953243069,0.164,0.192,0.00180592546143841
Psmb10,1.33938551451649e-07,-0.0307897170827091,0.228,0.26,0.00181366192520679
Tsg101,1.35152526196378e-07,-0.0281317553267047,0.135,0.161,0.00183010035722516
Card6,1.36037873497865e-07,-0.0247339320033962,0.088,0.11,0.00184208884503459
Hsbp1,1.37278299662935e-07,-0.0259713048019721,0.262,0.297,0.00185888545573581
Adsl,1.37445457257538e-07,-0.0274488459988302,0.19,0.22,0.00186114893672432
Esyt1,1.39548610009955e-07,-0.0317376875406168,0.221,0.251,0.00188962772814479
Ctdp1,1.39746490212203e-07,-0.0213388445299263,0.088,0.11,0.00189230722396344
Anapc7,1.39863917065342e-07,-0.0208941266312623,0.102,0.126,0.0018938973009818
Arpp21,1.41095289161299e-07,0.0591141374029597,0.241,0.212,0.00191057131053316
4930453N24Rik,1.4138133005145e-07,0.0320310551373425,0.198,0.171,0.00191444459022669
Zyg11b,1.43279563433878e-07,-0.0226311089507038,0.099,0.122,0.00194014856845815
Snap29,1.43719959030275e-07,-0.0206298671078082,0.078,0.099,0.00194611196522895
Nras,1.46737949134051e-07,-0.0257298732836684,0.166,0.194,0.00198697856922419
Micu2,1.50053252009904e-07,-0.0234892699904869,0.126,0.151,0.00203187108546611
0610012G03Rik,1.50515889902366e-07,-0.025441070509294,0.198,0.228,0.00203813566516794
Sf3b1,1.59184589789937e-07,0.0471000337458742,0.622,0.607,0.00215551853034554
Ggnbp2,1.62454286194086e-07,-0.0288032908573195,0.322,0.359,0.00219979348935412
Sf3a2,1.62978872008845e-07,-0.0256381482058298,0.245,0.279,0.00220689690587177
Eif6,1.64117327839744e-07,-0.02749926189916,0.248,0.281,0.00222231273627798
Was,1.64353099562652e-07,-0.0263476851788806,0.236,0.269,0.00222550532117787
Napg,1.71322690537565e-07,-0.0208918077669266,0.104,0.128,0.00231988055256916
Ubxn6,1.7468475695272e-07,-0.0286831249050206,0.184,0.213,0.00236540629389678
Cr1l,1.74983790451338e-07,-0.0260229290563023,0.17,0.199,0.00236945550650157
Hmga1,1.7769439325321e-07,-0.0270725396859174,0.152,0.179,0.00240615977904172
Zcrb1,1.83914585055852e-07,-0.0258425850730059,0.227,0.26,0.00249038739624129
Tspan14,1.94544486811533e-07,-0.0251799916615034,0.143,0.169,0.00263432689591497
Ipcef1,1.95181120648745e-07,-0.0248723578157352,0.106,0.13,0.00264294755470466
Ppp2r5c,1.96865308953219e-07,-0.02136048958114,0.122,0.147,0.00266575314853554
Tespa1,2.00782412852972e-07,0.0603472351639335,0.381,0.358,0.00271879465244209
Eif3c,2.0493164775724e-07,-0.02637498770027,0.448,0.493,0.00277497944228079
Ubxn2a,2.05712456286392e-07,-0.0220442289221021,0.092,0.114,0.00278555237057403
Kif5b,2.07886058295977e-07,-0.0282058797953447,0.405,0.448,0.00281498511538582
Ube2e3,2.12145362987301e-07,-0.02965465671037,0.212,0.243,0.00287266036021104
Tmem248,2.16472305582646e-07,-0.0224422568370666,0.116,0.141,0.00293125148989461
Trmt1,2.26263687431653e-07,-0.0258939393757035,0.149,0.176,0.00306383659151202
Imp4,2.26506986497573e-07,-0.0237916232595557,0.152,0.179,0.00306713110416364
Mtmr12,2.26969311281905e-07,-0.022886976782749,0.095,0.117,0.00307339144406828
Fam76a,2.27346114860129e-07,-0.0208088930968499,0.085,0.106,0.00307849374132101
Capns1,2.29863109576957e-07,-0.0286373143170134,0.331,0.367,0.00311257636678158
Cox7a2l,2.34840013694542e-07,-0.0345929471539141,0.467,0.508,0.00317996862543779
Tap2,2.35042337120396e-07,-0.025547023151949,0.394,0.437,0.00318270828694728
Setdb2,2.35105692599511e-07,-0.0219784643389485,0.073,0.093,0.00318356618348998
Myb,2.4229919519397e-07,-0.0587119186099601,0.446,0.485,0.00328097340212154
Lactb,2.47742366318148e-07,-0.0248302179535261,0.107,0.131,0.00335467938231405
Arhgdia,2.50308382560431e-07,-0.0256449531513031,0.458,0.506,0.00338942580825079
Pdcd6,2.55025222086169e-07,-0.0208748245932885,0.234,0.268,0.00345329653226882
Zfand5,2.60019809442835e-07,-0.027242933506202,0.288,0.324,0.00352092823966543
Fau,2.66166450179173e-07,-0.0231795131674439,1,1,0.00360415990187618
Pecam1,2.6754586690781e-07,-0.0215766010377106,0.126,0.151,0.00362283858379865
Apbb1ip,2.68475100156391e-07,-0.0311940923705855,0.393,0.43,0.00363542133121769
Akap8,2.7598179546879e-07,-0.0251280013578323,0.212,0.243,0.00373706949244288
Dbr1,2.78156588547609e-07,-0.0201042183506181,0.114,0.138,0.00376651836552317
Hars,2.81779119497293e-07,-0.0228685164505553,0.121,0.146,0.00381557105711285
Tomm34,2.83085147282121e-07,-0.0255992853816225,0.193,0.223,0.00383325597934721
Alkbh5,2.88238748842101e-07,-0.024166750319696,0.207,0.238,0.0039030408980709
Zfr,2.88478956070566e-07,-0.024292095023311,0.173,0.201,0.00390629354415154
Exosc5,2.93650485928921e-07,-0.0238776098201689,0.136,0.161,0.00397632122996352
Romo1,2.96082523998016e-07,-0.0244064831275979,0.261,0.295,0.00400925345745713
Hbs1l,2.99248864774025e-07,-0.0238789753515761,0.198,0.229,0.00405212887790508
Manbal,2.99963565003121e-07,-0.021094326628932,0.098,0.121,0.00406180663370726
Nr2c2ap,3.01094203830264e-07,-0.0240928876823102,0.159,0.187,0.0040771166140656
Mapkap1,3.03834498043375e-07,-0.0220729355795367,0.151,0.178,0.00411422293800534
Usp10,3.047927578903e-07,-0.0234939085838904,0.119,0.144,0.00412719873459255
Aagab,3.05660650093209e-07,-0.024793090248019,0.168,0.195,0.00413895086291215
Nop10,3.06558963318064e-07,-0.0302240289228364,0.437,0.479,0.00415111492228991
Vcpip1,3.16019476003802e-07,-0.0244045344242894,0.126,0.151,0.00427921972456748
Rab6a,3.17880833950686e-07,-0.0257525178101899,0.214,0.245,0.00430442437252624
Tmem9,3.21625610188462e-07,-0.0204518749743041,0.117,0.142,0.00435513238756197
Rtf1,3.23022107212069e-07,-0.0301368362374993,0.347,0.384,0.00437404235375863
Cep97,3.25773983209931e-07,-0.0225008079916977,0.13,0.155,0.00441130550664568
Mrpl30,3.26591430832944e-07,-0.0324162929816585,0.419,0.457,0.00442237456490889
Zc3h15,3.29257484107903e-07,-0.0258201314000576,0.371,0.411,0.00445847559230511
Gtf2h1,3.31469872523317e-07,-0.0207052466609552,0.109,0.133,0.00448843354383823
Hsph1,3.42576385219143e-07,0.0609239362887049,0.301,0.275,0.00463882683225241
Tsr3,3.50207020672038e-07,-0.0232390377302943,0.142,0.168,0.00474215326692007
Scarb2,3.62941906479524e-07,-0.027936592211014,0.195,0.224,0.00491459635563923
Rev3l,3.65891651274486e-07,-0.0218971125020387,0.176,0.205,0.00495453884990781
Rpl7a,3.67792240676885e-07,0.0308898459250673,0.981,0.979,0.0049802747310057
Fam204a,3.6888527817643e-07,-0.0224413664644916,0.143,0.169,0.00499507555178703
Emc10,3.69443883390389e-07,-0.027497819179009,0.357,0.394,0.00500263962498926
Ppp1r16b,3.70259711733727e-07,-0.0287356189048636,0.169,0.196,0.00501368675658639
Ube2j2,3.76582136010469e-07,-0.0284145304693959,0.304,0.338,0.00509929870371776
Luc7l3,3.82593350570556e-07,-0.0280367434321013,0.23,0.261,0.0051806965600759
Wdr61,3.9129232057759e-07,-0.0211101073125508,0.139,0.165,0.00529848931294115
Eif3l,3.92432039852807e-07,-0.0242189345509715,0.359,0.397,0.00531392225164686
Acadm,3.97069357584708e-07,-0.0215765789264211,0.106,0.129,0.00537671617105453
Pmm2,4.01469135077533e-07,-0.0206945227825314,0.096,0.118,0.00543629355808487
Rnf4,4.03230639222154e-07,-0.0245947221920584,0.224,0.255,0.00546014608570718
Hnrnpa3,4.04167096097471e-07,0.0342988388068817,0.881,0.858,0.00547282664825586
Vezf1,4.06471539159943e-07,-0.0272543273140109,0.193,0.222,0.00550403111176479
Suclg1,4.08069560327868e-07,-0.0231293046370938,0.166,0.193,0.00552566991639966
Dpf2,4.11811739771017e-07,-0.0239304526462626,0.191,0.221,0.00557634276823933
Idh3a,4.29652447708025e-07,-0.0247712649134696,0.174,0.202,0.00581792379441436
Fam162a,4.40513032406841e-07,-0.0227517273992409,0.132,0.157,0.00596498697182104
Rtn4,4.44550682777788e-07,-0.0265298583835594,0.318,0.355,0.00601966079549403
Gm26825,4.45648665403906e-07,0.0364374389552257,0.167,0.142,0.00603452857823429
Stmn1,4.54695225892635e-07,-0.0842212284874948,0.358,0.392,0.00615702805381217
Acap2,4.58863150643275e-07,-0.0235190063184688,0.173,0.202,0.00621346592286058
Psmd13,4.62119595093078e-07,-0.024648680105913,0.249,0.281,0.00625756143715537
Stx4a,4.76490588390286e-07,-0.0219796691097067,0.153,0.18,0.00645215905739287
Gtpbp6,4.7895095922695e-07,-0.0219957012259448,0.104,0.126,0.00648547493889213
Ik,4.79705730609753e-07,-0.021064510293723,0.163,0.191,0.00649569529818667
Dusp5,4.87940471303575e-07,-0.0554780422966261,0.229,0.257,0.00660720192192171
Lsm3,4.90169910192792e-07,-0.0262818013189687,0.229,0.26,0.0066373907539206
1110008F13Rik,4.90817145135656e-07,-0.0238368123391683,0.289,0.324,0.00664615496228192
Aph1a,4.95661276923251e-07,-0.0254788779253064,0.216,0.246,0.00671174935081775
Mdp1,4.97595739642433e-07,-0.0248057184581139,0.278,0.312,0.00673794391049818
Ncaph2,5.09716629776063e-07,-0.0204610281145551,0.129,0.154,0.00690207288379767
Add3,5.11820126340569e-07,-0.0336759140349847,0.253,0.283,0.00693055633077764
Lypla2,5.12297177049249e-07,-0.0262116073606882,0.266,0.299,0.00693701607442389
Rangap1,5.15905579602676e-07,-0.0268053729016628,0.141,0.166,0.00698587745339984
Psma3,5.17994053092219e-07,-0.0283118718538331,0.475,0.517,0.00701415747292173
Dusp10,5.39285445293303e-07,-0.0426574915633621,0.304,0.338,0.00730246421471662
Susd6,5.43588383222134e-07,-0.0247984343265129,0.119,0.143,0.00736073029721092
Ube2j1,5.45199641028535e-07,-0.0252039608644201,0.202,0.231,0.00738254833916739
Seh1l,5.48146344434811e-07,-0.0271348626778973,0.159,0.185,0.00742244964999178
Sart1,5.61565514559412e-07,-0.024444506393448,0.193,0.222,0.00760415863264899
Arhgef1,5.61696555900048e-07,-0.0367376497339496,0.761,0.783,0.00760593306344255
Ddx58,5.67814135351082e-07,-0.0238553911806893,0.107,0.13,0.007688771206789
Ikbkb,5.6802518282009e-07,-0.0228663926233052,0.159,0.186,0.00769162900056684
Wdr75,5.69929781899712e-07,-0.0213328318143331,0.102,0.124,0.007717419176704
Ctu2,5.79550637500689e-07,-0.0202597312045437,0.097,0.119,0.00784769518239683
Dynlt1b,5.97083396502005e-07,0.0203018828864075,0.082,0.064,0.00808510627203365
Ranbp2,5.99925126478604e-07,-0.0242849494132538,0.146,0.171,0.00812358613764678
Hsd17b4,6.06049442617825e-07,-0.0207048120827696,0.126,0.151,0.00820651550248797
Copg1,6.12221274889438e-07,-0.0214061498392489,0.138,0.163,0.00829008828327788
Cct3,6.30911581279205e-07,-0.0251270348167297,0.344,0.381,0.00854317372210171
Isoc1,6.34183719845254e-07,-0.0212784226869792,0.138,0.163,0.00858748175042458
Terf2ip,6.3946105396048e-07,-0.0213113461569563,0.114,0.137,0.00865894213167886
Zbtb38,6.4170602098368e-07,-0.0211011521243674,0.098,0.12,0.00868934123014001
Xlr4b,6.44104810046939e-07,-0.0216116834202552,0.086,0.107,0.00872182323284561
Dad1,6.46247980019807e-07,-0.0304434028651905,0.557,0.603,0.00875084389744821
Mak16,6.49710701762775e-07,-0.0228758012115045,0.223,0.254,0.00879773261256974
Trim28,6.56182033982335e-07,-0.0293400443253326,0.338,0.374,0.0088853609221548
Mydgf,6.63784989971487e-07,-0.0217661498201337,0.128,0.152,0.00898831254920391
Ccndbp1,6.64513305401573e-07,-0.0248983612221829,0.186,0.214,0.0089981746684427
Gpbp1l1,6.69138174638198e-07,-0.023821084244456,0.179,0.208,0.00906080002277584
Mettl17,6.86376254598608e-07,-0.022133837936519,0.114,0.137,0.00929422086351975
Sri,6.88749398149486e-07,-0.0296049835393389,0.424,0.462,0.00932635560034219
Rnf6,6.89187416799269e-07,-0.0210177165510873,0.161,0.189,0.00933228681087891
Mrps18a,6.90896243163605e-07,-0.0223219724896587,0.125,0.149,0.00935542602867838
Cnot1,7.12544359750686e-07,-0.0268043219704227,0.174,0.202,0.00964856317538405
mt-Nd5,7.20186691887059e-07,0.0367907981919561,0.252,0.224,0.00975204799484266
Ier3ip1,7.20421675105298e-07,-0.0263910798762545,0.277,0.31,0.00975522990260084
Vars,7.22691906736006e-07,-0.0202000629138127,0.094,0.116,0.00978597110911226
Clptm1l,7.27349769349163e-07,-0.0245789196601,0.176,0.204,0.00984904322675701
Tcp1,7.37068811097254e-07,-0.0260096908925549,0.312,0.347,0.00998064877106791
Manf,7.43487905584837e-07,-0.0273345310554304,0.277,0.309,0.0100675697295243
Pcbp1,7.43578297341172e-07,0.0435737015337654,0.806,0.795,0.0100687937242968
Ccdc115,7.55426776280501e-07,-0.0204351343245121,0.108,0.13,0.0102292339776143
Rps8,7.58565022907345e-07,0.0326646087459856,0.999,0.998,0.0102717289751884
Emc2,7.61819883810998e-07,-0.0212560168650724,0.129,0.154,0.0103158030466847
Bcl2l1,7.65751758658287e-07,0.0285814471447219,0.108,0.088,0.0103690445639919
Tpp2,7.65863263120671e-07,-0.0237582343298965,0.223,0.254,0.010370554445917
Socs1,7.79490308197777e-07,-0.0536948310199474,0.319,0.353,0.0105550782633061
